선거구명 전체,시도명,선거구명,읍면동명,투표구명,선거인수,투표수,당선 정당,당선 이름,당선 득표,차선 정당,차선 이름,차선 득표,기타,계,무효투표수,기권수
전남 목포시,전남,목포시,만호동,소계,2890,1744,더불어민주당,김원이,791,민생당,박지원,742,24.0,1711,33,1146
전남 목포시,전남,목포시,만호동,관내사전투표,1178,1178,더불어민주당,김원이,544,민생당,박지원,497,15.0,1156,22,0
전남 목포시,전남,목포시,만호동,만호동투표소,1712,566,더불어민주당,김원이,247,민생당,박지원,245,9.0,555,11,1146
전남 목포시,전남,목포시,유달동,소계,4442,2844,더불어민주당,김원이,1382,민생당,박지원,1092,47.0,2779,65,1598
전남 목포시,전남,목포시,유달동,관내사전투표,1786,1786,더불어민주당,김원이,878,민생당,박지원,678,27.0,1750,36,0
전남 목포시,전남,목포시,유달동,유달동제1투,1113,402,더불어민주당,김원이,184,민생당,박지원,162,9.0,393,9,711
전남 목포시,전남,목포시,유달동,유달동제2투,1096,376,더불어민주당,김원이,183,민생당,박지원,141,2.0,367,9,720
전남 목포시,전남,목포시,유달동,유달동제3투,155,100,더불어민주당,김원이,47,민생당,박지원,40,2.0,96,4,55
전남 목포시,전남,목포시,유달동,유달동제4투,148,99,더불어민주당,김원이,40,민생당,박지원,44,5.0,93,6,49
전남 목포시,전남,목포시,유달동,유달동제5투,144,81,더불어민주당,김원이,50,민생당,박지원,27,2.0,80,1,63
전남 목포시,전남,목포시,죽교동,소계,3143,1999,더불어민주당,김원이,954,민생당,박지원,795,45.0,1967,32,1144
전남 목포시,전남,목포시,죽교동,관내사전투표,1227,1226,더불어민주당,김원이,607,민생당,박지원,476,24.0,1208,18,1
전남 목포시,전남,목포시,죽교동,죽교동제1투,858,355,더불어민주당,김원이,166,민생당,박지원,147,11.0,347,8,503
전남 목포시,전남,목포시,죽교동,죽교동제2투,1058,418,더불어민주당,김원이,181,민생당,박지원,172,10.0,412,6,640
전남 목포시,전남,목포시,북항동,소계,8150,5560,더불어민주당,김원이,2669,민생당,박지원,2093,96.0,5497,63,2590
전남 목포시,전남,목포시,북항동,관내사전투표,3318,3318,더불어민주당,김원이,1683,민생당,박지원,1189,40.0,3287,31,0
전남 목포시,전남,목포시,북항동,북항동제1투,2616,1252,더불어민주당,김원이,507,민생당,박지원,529,25.0,1238,14,1364
전남 목포시,전남,목포시,북항동,북항동제2투,1134,470,더불어민주당,김원이,238,민생당,박지원,164,15.0,461,9,664
전남 목포시,전남,목포시,북항동,북항동제3투,1082,520,더불어민주당,김원이,241,민생당,박지원,211,16.0,511,9,562
전남 목포시,전남,목포시,용해동,소계,12977,8369,더불어민주당,김원이,4091,민생당,박지원,3012,119.0,8286,83,4608
전남 목포시,전남,목포시,용해동,관내사전투표,4182,4182,더불어민주당,김원이,2204,민생당,박지원,1398,54.0,4142,40,0
전남 목포시,전남,목포시,용해동,용해동제1투,1859,794,더불어민주당,김원이,368,민생당,박지원,305,23.0,783,11,1065
전남 목포시,전남,목포시,용해동,용해동제2투,2096,1010,더불어민주당,김원이,462,민생당,박지원,385,13.0,1002,8,1086
전남 목포시,전남,목포시,용해동,용해동제3투,2506,1187,더불어민주당,김원이,527,민생당,박지원,454,19.0,1172,15,1319
전남 목포시,전남,목포시,용해동,용해동제4투,2334,1196,더불어민주당,김원이,530,민생당,박지원,470,10.0,1187,9,1138
전남 목포시,전남,목포시,이로동,소계,8106,5726,더불어민주당,김원이,2635,민생당,박지원,2233,105.0,5683,43,2380
전남 목포시,전남,목포시,이로동,관내사전투표,3073,3073,더불어민주당,김원이,1497,민생당,박지원,1159,34.0,3042,31,0
전남 목포시,전남,목포시,이로동,이로동제1투,1287,622,더불어민주당,김원이,237,민생당,박지원,277,23.0,620,2,665
전남 목포시,전남,목포시,이로동,이로동제2투,1590,799,더불어민주당,김원이,355,민생당,박지원,318,25.0,794,5,791
전남 목포시,전남,목포시,이로동,이로동제3투,2156,1232,더불어민주당,김원이,546,민생당,박지원,479,23.0,1227,5,924
전남 목포시,전남,목포시,상동,소계,13125,8581,더불어민주당,김원이,4108,민생당,박지원,3203,165.0,8481,100,4544
전남 목포시,전남,목포시,상동,관내사전투표,3919,3918,더불어민주당,김원이,2056,민생당,박지원,1364,52.0,3858,60,1
전남 목포시,전남,목포시,상동,상동제1투,1913,829,더불어민주당,김원이,386,민생당,박지원,324,22.0,819,10,1084
전남 목포시,전남,목포시,상동,상동제2투,1561,564,더불어민주당,김원이,280,민생당,박지원,205,22.0,559,5,997
전남 목포시,전남,목포시,상동,상동제3투,2180,1310,더불어민주당,김원이,547,민생당,박지원,523,20.0,1298,12,870
전남 목포시,전남,목포시,상동,상동제4투,2525,1430,더불어민주당,김원이,618,민생당,박지원,571,30.0,1425,5,1095
전남 목포시,전남,목포시,상동,상동제5투,1027,530,더불어민주당,김원이,221,민생당,박지원,216,19.0,522,8,497
전남 목포시,전남,목포시,하당동,소계,9882,5818,더불어민주당,김원이,2817,민생당,박지원,2078,131.0,5757,61,4064
전남 목포시,전남,목포시,하당동,관내사전투표,2770,2770,더불어민주당,김원이,1397,민생당,박지원,985,44.0,2735,35,0
전남 목포시,전남,목포시,하당동,하당동제1투,2042,721,더불어민주당,김원이,333,민생당,박지원,282,23.0,714,7,1321
전남 목포시,전남,목포시,하당동,하당동제2투,2747,974,더불어민주당,김원이,452,민생당,박지원,338,39.0,964,10,1773
전남 목포시,전남,목포시,하당동,하당동제3투,2323,1353,더불어민주당,김원이,635,민생당,박지원,473,25.0,1344,9,970
전남 목포시,전남,목포시,신흥동,소계,12596,8343,더불어민주당,김원이,3862,민생당,박지원,3196,158.0,8289,54,4253
전남 목포시,전남,목포시,신흥동,관내사전투표,3386,3385,더불어민주당,김원이,1674,민생당,박지원,1263,44.0,3368,17,1
전남 목포시,전남,목포시,신흥동,신흥동제1투,2602,1319,더불어민주당,김원이,583,민생당,박지원,529,26.0,1314,5,1283
전남 목포시,전남,목포시,신흥동,신흥동제2투,1587,878,더불어민주당,김원이,423,민생당,박지원,310,25.0,868,10,709
전남 목포시,전남,목포시,신흥동,신흥동제3투,2250,1292,더불어민주당,김원이,556,민생당,박지원,506,28.0,1281,11,958
전남 목포시,전남,목포시,신흥동,신흥동제4투,2771,1469,더불어민주당,김원이,626,민생당,박지원,588,35.0,1458,11,1302
전남 목포시,전남,목포시,삼향동,소계,4378,3022,더불어민주당,김원이,1422,민생당,박지원,1149,70.0,2978,44,1356
전남 목포시,전남,목포시,삼향동,관내사전투표,1804,1804,더불어민주당,김원이,870,민생당,박지원,683,33.0,1778,26,0
전남 목포시,전남,목포시,삼향동,삼향동제1투,1240,593,더불어민주당,김원이,262,민생당,박지원,235,16.0,581,12,647
전남 목포시,전남,목포시,삼향동,삼향동제2투,1334,625,더불어민주당,김원이,290,민생당,박지원,231,21.0,619,6,709
전남 목포시,전남,목포시,옥암동,소계,8967,6391,더불어민주당,김원이,3174,민생당,박지원,2249,98.0,6350,41,2576
전남 목포시,전남,목포시,옥암동,관내사전투표,3932,3932,더불어민주당,김원이,2051,민생당,박지원,1338,44.0,3915,17,0
전남 목포시,전남,목포시,옥암동,옥암동제1투,2789,1337,더불어민주당,김원이,623,민생당,박지원,485,31.0,1324,13,1452
전남 목포시,전남,목포시,옥암동,옥암동제2투,2246,1122,더불어민주당,김원이,500,민생당,박지원,426,23.0,1111,11,1124
전남 목포시,전남,목포시,부흥동,소계,8725,6097,더불어민주당,김원이,2960,민생당,박지원,2199,109.0,6059,38,2628
전남 목포시,전남,목포시,부흥동,관내사전투표,3694,3694,더불어민주당,김원이,1848,민생당,박지원,1303,52.0,3680,14,0
전남 목포시,전남,목포시,부흥동,부흥동제1투,1743,713,더불어민주당,김원이,327,민생당,박지원,267,17.0,705,8,1030
전남 목포시,전남,목포시,부흥동,부흥동제2투,1311,577,더불어민주당,김원이,288,민생당,박지원,186,14.0,570,7,734
전남 목포시,전남,목포시,부흥동,부흥동제3투,1977,1113,더불어민주당,김원이,497,민생당,박지원,443,26.0,1104,9,864
전남 목포시,전남,목포시,부주동,소계,16028,10890,더불어민주당,김원이,5216,민생당,박지원,3814,219.0,10844,46,5138
전남 목포시,전남,목포시,부주동,관내사전투표,5697,5697,더불어민주당,김원이,2978,민생당,박지원,1865,86.0,5678,19,0
전남 목포시,전남,목포시,부주동,부주동제1투,1655,846,더불어민주당,김원이,340,민생당,박지원,348,17.0,844,2,809
전남 목포시,전남,목포시,부주동,부주동제2투,2324,984,더불어민주당,김원이,440,민생당,박지원,356,19.0,977,7,1340
전남 목포시,전남,목포시,부주동,부주동제3투,2941,1425,더불어민주당,김원이,668,민생당,박지원,481,40.0,1412,13,1516
전남 목포시,전남,목포시,부주동,부주동제4투,1409,749,더불어민주당,김원이,301,민생당,박지원,298,25.0,748,1,660
전남 목포시,전남,목포시,부주동,부주동제5투,2002,1189,더불어민주당,김원이,489,민생당,박지원,466,32.0,1185,4,813
전남 목포시,전남,목포시,잘못 투입·구분된 투표지,잘못 투입·구분된 투표지,0,4,더불어민주당,김원이,3,민생당,박지원,1,0.0,4,0,-4
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,합계,합계,37347,26471,더불어민주당,김승남,17025,민생당,황주홍,8056,0.0,25897,574,10876
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,거소·선상투표,거소·선상투표,122,115,더불어민주당,김승남,63,민생당,황주홍,32,0.0,107,8,7
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,관외사전투표,관외사전투표,2631,2629,더불어민주당,김승남,1895,민생당,황주홍,594,0.0,2590,39,2
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,국외부재자투표,국외부재자투표,49,10,더불어민주당,김승남,10,민생당,황주홍,0,0.0,10,0,39
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,국외부재자투표(공관),국외부재자투표(공관),0,0,더불어민주당,김승남,0,민생당,황주홍,0,0.0,0,0,0
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,소계,7385,5190,더불어민주당,김승남,3278,민생당,황주홍,1691,0.0,5128,62,2195
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,관내사전투표,2976,2976,더불어민주당,김승남,1875,민생당,황주홍,985,0.0,2947,29,0
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제1투,813,377,더불어민주당,김승남,231,민생당,황주홍,128,0.0,371,6,436
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제2투,714,355,더불어민주당,김승남,203,민생당,황주홍,141,0.0,351,4,359
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제3투,1166,597,더불어민주당,김승남,406,민생당,황주홍,161,0.0,585,12,569
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제4투,267,122,더불어민주당,김승남,83,민생당,황주홍,30,0.0,120,2,145
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제5투,935,490,더불어민주당,김승남,295,민생당,황주홍,170,0.0,485,5,445
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,보성읍,보성읍제6투,514,273,더불어민주당,김승남,185,민생당,황주홍,76,0.0,269,4,241
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,벌교읍,소계,10257,6676,더불어민주당,김승남,4304,민생당,황주홍,2043,0.0,6551,125,3581
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,벌교읍,관내사전투표,3030,3030,더불어민주당,김승남,1908,민생당,황주홍,995,0.0,2992,38,0
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,벌교읍,벌교읍제1투,751,260,더불어민주당,김승남,173,민생당,황주홍,73,0.0,256,4,491
전남 고흥군보성군장흥군강진군,전남,고흥군보성군장흥군강진군,벌교읍,벌교읍제2투,757,391,더불어민주당,김승남,246,민생당,황주홍,132,0.0,387,4,366
